layer,head,kv_type,method,k,n_bits,bits_per_vector,eff_rank_V_90,eff_rank_K_90,V_mse_logits,V_mae_logits,V_kl_divergence,V_l1_attention,V_top1_agreement
38,1,V,subspace_k48,48,5,240,64.0,43.0,4670.1013406952015,53.933961090975934,13.494206320152127,1.2867711422090253,0.3515625
38,1,V,subspace_k64,64,4,256,64.0,43.0,3666.561046593971,47.77474233173978,11.691679555458277,1.1354197857257255,0.43359375
38,1,V,full_dim,128,4,512,64.0,43.0,240.4983669294254,12.265951815782728,2.231920723145419,0.3475136428785845,0.828125
38,1,V,subspace_k16,16,32,512,64.0,43.0,71595.9411195482,211.586718991454,22.99621964697461,2.0,0.0
38,1,V,subspace_k32,32,16,512,64.0,43.0,6142.420483349023,61.90902421476046,14.389029988020592,1.3584658434788595,0.3203125
38,1,V,subspace_k48,48,11,528,64.0,43.0,4627.101208147265,53.68733681767077,13.631510727538355,1.3054170520386663,0.34375
38,1,V,subspace_k64,64,8,512,64.0,43.0,3466.5323701646594,46.409324131768415,11.559859096764075,1.138862790861175,0.4296875
38,1,V,full_dim,128,8,1024,64.0,43.0,0.8236272076474005,0.718887802756992,0.005163694706499814,0.01256619623629317,0.99609375
38,1,V,subspace_k16,16,64,1024,64.0,43.0,72973.50089185798,216.54478090241747,5.515546135913713,1.99105203638465,0.0
38,1,V,subspace_k32,32,32,1024,64.0,43.0,120468.66716969042,272.33808858073434,22.99621964697461,2.0,0.0
38,1,V,subspace_k48,48,21,1008,64.0,43.0,4627.0868862289735,53.687201468302945,13.63072127938731,1.30531659796356,0.34375
38,1,V,subspace_k64,64,16,1024,64.0,43.0,3463.2302799030526,46.389096505734386,11.52917947487435,1.1347316409067996,0.43359375
38,2,V,full_dim,128,2,256,71.0,51.0,1976.2044432923333,35.24983152048489,11.670139001265099,1.1716193900871645,0.421875
38,2,V,subspace_k16,16,16,256,71.0,51.0,3357.003181737181,45.833554041881115,16.469658095674646,1.5835362109238615,0.19921875
38,2,V,subspace_k32,32,8,256,71.0,51.0,2472.5402764684413,39.37712003973591,13.865750130944205,1.4170937300184439,0.28515625
38,2,V,subspace_k48,48,5,240,71.0,51.0,1941.9252736673866,34.93244691062252,12.066295698010194,1.2855550096257855,0.35546875
38,2,V,subspace_k64,64,4,256,71.0,51.0,1448.519967124278,30.15483296876245,10.9344831672964,1.1200450838389697,0.4375
38,2,V,full_dim,128,4,512,71.0,51.0,77.81486411881124,6.989612279822616,1.2553649064296502,0.2923172286888583,0.8515625
38,2,V,subspace_k16,16,32,512,71.0,51.0,29260.641964085306,135.25490320619105,22.970578370695048,1.9999999999952955,0.0
38,2,V,subspace_k32,32,16,512,71.0,51.0,2472.673727808026,39.38035395039428,13.876893122787347,1.4155336118398596,0.2890625
38,2,V,subspace_k48,48,11,528,71.0,51.0,1929.2820601772432,34.81656902468634,12.216227504409886,1.2780715235532396,0.359375
38,2,V,subspace_k64,64,8,512,71.0,51.0,1388.8121133964255,29.51921202118908,10.619371717707338,1.1117502088734017,0.4453125
38,2,V,full_dim,128,8,1024,71.0,51.0,0.27949490705275976,0.41846383327473524,0.0032848895598085884,0.01525286435209821,0.9921875
38,2,V,subspace_k16,16,64,1024,71.0,51.0,31923.18138179148,141.2346346031129,5.497464778968467,1.9906258719633745,0.0
38,2,V,subspace_k32,32,32,1024,71.0,51.0,34786.75353415197,148.1947249400867,22.978138289522686,2.0,0.0
38,2,V,subspace_k48,48,21,1008,71.0,51.0,1929.2659274584335,34.8163760376924,12.215742315349594,1.2779683219846043,0.359375
38,2,V,subspace_k64,64,16,1024,71.0,51.0,1388.2351115353576,29.514365317944822,10.650308735019559,1.1149400888980274,0.453125
38,3,V,full_dim,128,2,256,74.0,36.0,1379.1205705640534,29.39668527745429,11.557580452003485,1.2182769990783067,0.38671875
38,3,V,subspace_k16,16,16,256,74.0,36.0,2422.381923127015,38.94897239927644,17.65544134793477,1.6710589748591094,0.1640625
38,3,V,subspace_k32,32,8,256,74.0,36.0,1815.4848362170646,33.697534958415204,15.82109545809879,1.5495795204094478,0.2265625
38,3,V,subspace_k48,48,5,240,74.0,36.0,1366.766548317903,29.22992447948343,13.119612680327863,1.4061986990597721,0.2890625
38,3,V,subspace_k64,64,4,256,74.0,36.0,1089.475895474755,26.08659879057284,11.888033757823257,1.252565373642923,0.37109375
38,3,V,full_dim,128,4,512,74.0,36.0,53.13807218445812,5.766367938545537,1.1231023766124542,0.3247081385442967,0.84375
38,3,V,subspace_k16,16,32,512,74.0,36.0,17780.886864403175,104.83932644878257,22.953986501769247,1.9999999999996052,0.0
38,3,V,subspace_k32,32,16,512,74.0,36.0,1815.78251697944,33.69968788056174,15.853314194275827,1.55258666716069,0.22265625
38,3,V,subspace_k48,48,11,528,74.0,36.0,1361.7022277412887,29.176552733448805,13.159957093814107,1.3976208904834169,0.30078125
38,3,V,subspace_k64,64,8,512,74.0,36.0,1046.6426196247176,25.54559660392798,11.309480824368263,1.2315371885748272,0.37890625
38,3,V,full_dim,128,8,1024,74.0,36.0,0.18693377326555788,0.3436313253782922,0.0027975049025724067,0.01773918576771936,0.9921875
38,3,V,subspace_k16,16,64,1024,74.0,36.0,20367.061468368775,113.4846710749402,5.473313044853088,1.989429199874655,0.00390625
38,3,V,subspace_k32,32,32,1024,74.0,36.0,23802.753269544024,122.66290414081244,22.953986442851583,2.0,0.0
38,3,V,subspace_k48,48,21,1008,74.0,36.0,1361.6664854403607,29.176167528081088,13.159439242382913,1.3981372785514734,0.30078125
38,3,V,subspace_k64,64,16,1024,74.0,36.0,1046.2519589210503,25.541287282895734,11.30640979247826,1.2340445216733111,0.375
38,4,V,full_dim,128,2,256,63.0,30.0,5282.978515833553,57.36612174738934,12.439582184763662,1.169869204035162,0.421875
38,4,V,subspace_k16,16,16,256,63.0,30.0,6965.440028995687,65.82132711009314,15.710459434130675,1.5070194179920051,0.24609375
38,4,V,subspace_k32,32,8,256,63.0,30.0,5019.736766677128,55.85282422562116,12.264721614859575,1.216316798318445,0.390625
38,4,V,subspace_k48,48,5,240,63.0,30.0,3849.4317761179364,48.935556786098985,11.601585801519782,1.118107313337187,0.4375
38,4,V,subspace_k64,64,4,256,63.0,30.0,3093.2972070162623,43.89058593132465,10.965719511685224,1.0633541732717178,0.47265625
38,4,V,full_dim,128,4,512,63.0,30.0,222.21449223656413,11.75671065569732,1.921859463790134,0.3065218621036163,0.84765625
38,4,V,subspace_k16,16,32,512,63.0,30.0,82617.9486657325,228.3423339228232,22.977788644939977,2.0,0.0
38,4,V,subspace_k32,32,16,512,63.0,30.0,5017.99932231029,55.84486094320164,12.296949000746373,1.2186175819808849,0.38671875
38,4,V,subspace_k48,48,11,528,63.0,30.0,3814.849382736479,48.697301373822896,11.4279982416675,1.1014058925417438,0.44921875
38,4,V,subspace_k64,64,8,512,63.0,30.0,2905.6001127538375,42.5020221467883,11.024054263019199,1.0744580359858138,0.46484375
38,4,V,full_dim,128,8,1024,63.0,30.0,0.7530360856267715,0.6849947808158083,0.010484638232481754,0.029581285848983927,0.98828125
38,4,V,subspace_k16,16,64,1024,63.0,30.0,95392.66389212993,245.3860882265319,5.49711513387908,1.9906433254367542,0.00390625
38,4,V,subspace_k32,32,32,1024,63.0,30.0,81812.26142366749,226.74521416697183,22.977788644939977,2.0,0.0
38,4,V,subspace_k48,48,21,1008,63.0,30.0,3814.9819850452513,48.69790250683852,11.430316092280089,1.1017489243941703,0.44921875
38,4,V,subspace_k64,64,16,1024,63.0,30.0,2902.922764402155,42.48569674953366,11.01981916367729,1.0800461559069794,0.4609375
38,5,V,full_dim,128,2,256,71.0,37.0,913.7540521853966,23.984456654811318,11.90340191287779,1.2217429051683015,0.40234375
38,5,V,subspace_k16,16,16,256,71.0,37.0,1416.6759332359989,29.78114753888336,15.94576827412201,1.6036248582878305,0.1953125
38,5,V,subspace_k32,32,8,256,71.0,37.0,1059.3442572072577,25.802679141537006,13.345743380093293,1.454972149503984,0.26953125
38,5,V,subspace_k48,48,5,240,71.0,37.0,816.9812928353458,22.609201626973263,11.608831597730346,1.3189487818637784,0.34375
38,5,V,subspace_k64,64,4,256,71.0,37.0,649.8222039398398,20.10537899495035,9.53553514398558,1.1930440734121912,0.390625
38,5,V,full_dim,128,4,512,71.0,37.0,36.00746705626752,4.739991586670297,0.9212881266600469,0.3469204554136862,0.82421875
38,5,V,subspace_k16,16,32,512,71.0,37.0,14725.693302856984,95.15245687813461,22.906627658863783,1.9999999343153723,0.0
38,5,V,subspace_k32,32,16,512,71.0,37.0,1059.2801453470524,25.80142783084313,13.34058011685065,1.4552807057415014,0.2734375
38,5,V,subspace_k48,48,11,528,71.0,37.0,808.9428970753199,22.5015183396492,11.424005811593219,1.3230512661796145,0.328125
38,5,V,subspace_k64,64,8,512,71.0,37.0,624.0235207849541,19.698355793580514,9.367456279452863,1.201646146154416,0.390625
38,5,V,full_dim,128,8,1024,71.0,37.0,0.12673923436962553,0.28123595007018987,0.002555782930659961,0.01653702415808561,0.99609375
38,5,V,subspace_k16,16,64,1024,71.0,37.0,20441.717246979788,113.13064163818254,5.460619381965614,1.9891631820605986,0.0078125
38,5,V,subspace_k32,32,32,1024,71.0,37.0,13820.538793991138,92.80997742741579,22.941292890625782,1.9999999999999996,0.0
38,5,V,subspace_k48,48,21,1008,71.0,37.0,808.9909345901362,22.50226490465959,11.424523861477839,1.323386138089267,0.328125
38,5,V,subspace_k64,64,16,1024,71.0,37.0,623.7261366632661,19.6946753706846,9.359349835723659,1.2024850802852827,0.3828125
38,6,V,full_dim,128,2,256,63.0,36.0,5358.2198577110885,57.95393034032075,14.172186133346559,1.33810679314344,0.33203125
38,6,V,subspace_k16,16,16,256,63.0,36.0,7725.931869003061,69.33532747837407,17.67693854822123,1.6259117420443943,0.1875
38,6,V,subspace_k32,32,8,256,63.0,36.0,5596.925760436981,59.103066975721035,15.181859315879937,1.4361678406420832,0.28125
38,6,V,subspace_k48,48,5,240,63.0,36.0,4151.615385037201,50.832340546857935,13.213535597908267,1.2834069878298118,0.359375
38,6,V,subspace_k64,64,4,256,63.0,36.0,3116.161326183874,43.98720676429241,12.326497574810318,1.2044493348126137,0.3984375
38,6,V,full_dim,128,4,512,63.0,36.0,210.9136865319144,11.508847667592782,2.2981905002322813,0.39521016208409443,0.796875
38,6,V,subspace_k16,16,32,512,63.0,36.0,72944.77371080316,212.27569077761444,22.980482723146565,1.9999953647468454,0.0
38,6,V,subspace_k32,32,16,512,63.0,36.0,5596.261241535117,59.09915414186775,15.185322848287262,1.4387767022971132,0.28125
38,6,V,subspace_k48,48,11,528,63.0,36.0,4136.822174132573,50.734186817225094,13.160304923210347,1.305524188314191,0.34765625
38,6,V,subspace_k64,64,8,512,63.0,36.0,2941.3771461893175,42.66438621298157,11.719234477445873,1.1703363645845064,0.41796875
38,6,V,full_dim,128,8,1024,63.0,36.0,0.7308199964558805,0.6781578011688898,0.00747445537940422,0.022992792153978033,0.984375
38,6,V,subspace_k16,16,64,1024,63.0,36.0,101245.04609146796,251.38014685435058,5.499862163710712,1.9908077901984775,0.0
38,6,V,subspace_k32,32,32,1024,63.0,36.0,70100.44554123809,208.62778524194374,22.980535674771605,2.0,0.0
38,6,V,subspace_k48,48,21,1008,63.0,36.0,4136.7300953161375,50.734110291089195,13.156887435301842,1.3063292808171063,0.34765625
38,6,V,subspace_k64,64,16,1024,63.0,36.0,2941.4806173927095,42.66650750920485,11.70707945309529,1.1733833189694391,0.4140625
38,7,V,full_dim,128,2,256,63.0,29.0,14065.808756159824,93.7250288503106,12.294718447193869,1.1371163423736035,0.43359375
38,7,V,subspace_k16,16,16,256,63.0,29.0,21103.00725031855,114.52549204469935,18.143647597789727,1.6484435888357138,0.17578125
38,7,V,subspace_k32,32,8,256,63.0,29.0,15082.917486991466,96.932566027679,15.136767486138552,1.4062506071617014,0.296875
38,7,V,subspace_k48,48,5,240,63.0,29.0,11038.878871150664,82.77236386496693,13.598124743887098,1.229032624850604,0.38671875
38,7,V,subspace_k64,64,4,256,63.0,29.0,8474.73492427909,72.65839331563652,11.806806726661216,1.125293840800183,0.4375
38,7,V,full_dim,128,4,512,63.0,29.0,530.2682414882053,18.242071651419437,2.4933470136489158,0.31739652190623613,0.84375
38,7,V,subspace_k16,16,32,512,63.0,29.0,197376.9068747102,349.5939157247482,23.00087859128424,2.0,0.0
38,7,V,subspace_k32,32,16,512,63.0,29.0,15085.014721416035,96.93592902512236,15.131167072044875,1.410123769594549,0.296875
38,7,V,subspace_k48,48,11,528,63.0,29.0,10905.129114186086,82.25884621421461,13.327887749416897,1.2219632761068784,0.39453125
38,7,V,subspace_k64,64,8,512,63.0,29.0,7964.553038451422,70.35344410876591,11.55000999436106,1.1190541506034701,0.4375
38,7,V,full_dim,128,8,1024,63.0,29.0,1.941051815254256,1.105148529767987,0.01699485412632424,0.01589205867386027,0.99609375
38,7,V,subspace_k16,16,64,1024,63.0,29.0,255619.78700163396,404.6821424886102,5.520205080223347,1.991458069694862,0.00390625
38,7,V,subspace_k32,32,32,1024,63.0,29.0,282836.4076737867,419.4648063192005,23.00087859128424,2.0,0.0
38,7,V,subspace_k48,48,21,1008,63.0,29.0,10905.516443615157,82.26043694626337,13.326759582039248,1.223238023482618,0.390625
38,7,V,subspace_k64,64,16,1024,63.0,29.0,7965.613095058201,70.35753572247307,11.503542661884449,1.110902098498673,0.4453125
39,0,V,full_dim,128,2,256,72.0,50.0,535.9400302723657,18.333061011152274,10.020126324462453,1.1961371500436861,0.3984375
39,0,V,subspace_k16,16,16,256,72.0,50.0,894.1038497335403,23.541202951912986,15.37861080047302,1.6036539103212466,0.19921875
39,0,V,subspace_k32,32,8,256,72.0,50.0,670.0355596603722,20.359571431119605,12.494350343092737,1.4000372760223012,0.296875
39,0,V,subspace_k48,48,5,240,72.0,50.0,512.791808368785,17.871229299143966,11.072670826736367,1.3361555929890618,0.32421875
39,0,V,subspace_k64,64,4,256,72.0,50.0,392.95071177820506,15.646238281589863,9.786904565943942,1.248171220404326,0.359375
39,0,V,full_dim,128,4,512,72.0,50.0,20.917520595763015,3.6232997739729464,0.6843525688576528,0.3075025711703868,0.83203125
39,0,V,subspace_k16,16,32,512,72.0,50.0,6967.014460292595,66.31279396864616,22.802740091476856,1.9999996780871485,0.0
39,0,V,subspace_k32,32,16,512,72.0,50.0,670.2325406066677,20.361932338317366,12.479961043966949,1.3984993100559446,0.296875
39,0,V,subspace_k48,48,11,528,72.0,50.0,508.06078396288916,17.794748536752827,11.063988690135044,1.335633214927161,0.3203125
39,0,V,subspace_k64,64,8,512,72.0,50.0,375.7940641700843,15.301646762797933,9.366036715357986,1.234101160148184,0.3828125
39,0,V,full_dim,128,8,1024,72.0,50.0,0.07251888502500914,0.2131177591527662,0.0027445371467186355,0.02234377847289941,0.99609375
39,0,V,subspace_k16,16,64,1024,72.0,50.0,9331.833747685105,77.70725584715986,5.4063457628790115,1.9872668677830814,0.0
39,0,V,subspace_k32,32,32,1024,72.0,50.0,7421.119738481255,68.43188383253468,22.863799775182528,1.9999999866743656,0.0
39,0,V,subspace_k48,48,21,1008,72.0,50.0,508.0517193230494,17.794582987628765,11.065069216573296,1.3358934384385373,0.3203125
39,0,V,subspace_k64,64,16,1024,72.0,50.0,375.67388875680416,15.299749537725518,9.364947309468539,1.2333328004457513,0.37109375
39,1,V,full_dim,128,2,256,78.0,45.0,482.0580444925141,17.4251983441872,10.019270555466118,1.185731872751614,0.40234375
39,1,V,subspace_k16,16,16,256,78.0,45.0,912.0437373394343,23.98427383285664,16.89678461802221,1.74232494695819,0.125
39,1,V,subspace_k32,32,8,256,78.0,45.0,715.0107737129681,21.201579376587524,15.803795780278792,1.617325785805714,0.1796875
39,1,V,subspace_k48,48,5,240,78.0,45.0,559.640928916589,18.76684459108225,13.675940322927124,1.5277424859901239,0.21484375
39,1,V,subspace_k64,64,4,256,78.0,45.0,420.0000971257814,16.278276101361975,11.118125965283815,1.3813003288486598,0.3046875
39,1,V,full_dim,128,4,512,78.0,45.0,19.111840366764046,3.4754728419838905,0.619465153382857,0.3632399972149797,0.8125
39,1,V,subspace_k16,16,32,512,78.0,45.0,5580.720790853406,59.08112872409766,22.844591028996277,1.9999997711504143,0.0
39,1,V,subspace_k32,32,16,512,78.0,45.0,714.9234297009847,21.200191868571206,15.807106627678602,1.618510997339519,0.17578125
39,1,V,subspace_k48,48,11,528,78.0,45.0,556.4473125895885,18.70972238602375,13.462503687778288,1.5192961049950868,0.23046875
39,1,V,subspace_k64,64,8,512,78.0,45.0,405.32867028806874,15.997356985347889,10.604379489680479,1.3678171663045249,0.296875
39,1,V,full_dim,128,8,1024,78.0,45.0,0.06590985402154437,0.20373200614485165,0.0021336398620059325,0.02057696814451395,1.0
39,1,V,subspace_k16,16,64,1024,78.0,45.0,7326.821399062701,67.70902079700434,5.400886777744257,1.986863054479748,0.0078125
39,1,V,subspace_k32,32,32,1024,78.0,45.0,7078.860692628328,66.47056930603898,22.88143734567747,1.9999999999872236,0.0
39,1,V,subspace_k48,48,21,1008,78.0,45.0,556.464736072196,18.709915532711683,13.46248319364447,1.5195130451111025,0.23046875
39,1,V,subspace_k64,64,16,1024,78.0,45.0,405.3645531383769,15.997312540542154,10.604247932526114,1.3671836875288292,0.3046875
39,2,V,full_dim,128,2,256,48.0,36.0,7590.396144580234,68.656241010618,12.829895620422636,1.192059595940876,0.40625
39,2,V,subspace_k16,16,16,256,48.0,36.0,8430.596965544726,72.13048502051376,16.502113239656854,1.5206130267805968,0.2421875
39,2,V,subspace_k32,32,8,256,48.0,36.0,5542.232267756801,58.48619933977956,13.821412813699277,1.3246991778650539,0.33984375
39,2,V,subspace_k48,48,5,240,48.0,36.0,4027.759082452443,49.782833482730624,11.397045958661515,1.1461312975519284,0.43359375
39,2,V,subspace_k64,64,4,256,48.0,36.0,3170.9740800957316,44.124798893562215,10.67843930353516,1.0732379936062946,0.4609375
39,2,V,full_dim,128,4,512,48.0,36.0,299.5791022861254,13.659141170968077,2.667127414196897,0.38762557787043106,0.80859375
39,2,V,subspace_k16,16,32,512,48.0,36.0,129053.94716691523,284.12872708638463,22.97832778619806,2.0,0.0
39,2,V,subspace_k32,32,16,512,48.0,36.0,5542.8436691629395,58.49098638485889,13.831795992274355,1.327683647374126,0.33984375
39,2,V,subspace_k48,48,11,528,48.0,36.0,3960.23326278083,49.349608182327906,11.254615887269615,1.1283516673380807,0.44140625
39,2,V,subspace_k64,64,8,512,48.0,36.0,2841.1767259037033,41.79723139845593,10.339580403057195,1.020318446899339,0.4921875
39,2,V,full_dim,128,8,1024,48.0,36.0,1.0321123191240367,0.7991212857739671,0.00826296140681985,0.02627832731416134,0.99609375
39,2,V,subspace_k16,16,64,1024,48.0,36.0,157670.48992015916,317.9651770006595,5.497654275137167,1.9906254045106824,0.0
39,2,V,subspace_k32,32,32,1024,48.0,36.0,115495.5700504889,268.15206114988644,22.978327784980483,2.0,0.0
39,2,V,subspace_k48,48,21,1008,48.0,36.0,3960.4856364863504,49.351138180252704,11.248358606624116,1.1284057376591372,0.44140625
39,2,V,subspace_k64,64,16,1024,48.0,36.0,2840.226578901007,41.78952701707041,10.35136129085074,1.0220563503765396,0.5
39,3,V,full_dim,128,2,256,66.0,39.0,900.7407543319946,23.71493668520608,11.218271931354312,1.248624878720175,0.375
39,3,V,subspace_k16,16,16,256,66.0,39.0,1377.9007481935791,29.17617423283089,14.65462791992174,1.5426247447494972,0.2265625
39,3,V,subspace_k32,32,8,256,66.0,39.0,1034.5631525168271,25.28497821368397,12.439295322048501,1.3570623597185523,0.32421875
39,3,V,subspace_k48,48,5,240,66.0,39.0,800.5741451202676,22.192160327691923,10.862312512040477,1.2449202861174324,0.3828125
39,3,V,subspace_k64,64,4,256,66.0,39.0,622.8958083599816,19.581708959893554,9.07716140770191,1.093317940043953,0.46484375
39,3,V,full_dim,128,4,512,66.0,39.0,37.22928943240121,4.803377317500786,0.9815460408021202,0.33228760146851,0.8359375
39,3,V,subspace_k16,16,32,512,66.0,39.0,11930.316567999951,85.60452208089131,22.935644808346204,1.999999999999988,0.0
39,3,V,subspace_k32,32,16,512,66.0,39.0,1034.2895016226207,25.28271605870922,12.431704814386244,1.3595948245043616,0.31640625
39,3,V,subspace_k48,48,11,528,66.0,39.0,795.0799865017098,22.114848748087454,10.817561486416407,1.2576794508732059,0.3671875
39,3,V,subspace_k64,64,8,512,66.0,39.0,590.2971215241041,19.05019718201966,8.504852379635622,1.0432662179834116,0.484375
39,3,V,full_dim,128,8,1024,66.0,39.0,0.1295689689708642,0.28434364271008505,0.003627222061556181,0.022633299073751362,0.98828125
39,3,V,subspace_k16,16,64,1024,66.0,39.0,13952.300724835019,92.87561071937768,5.4549713372684945,1.9890078797196287,0.00390625
39,3,V,subspace_k32,32,32,1024,66.0,39.0,15333.186595308001,97.43544513338088,22.93564484832858,1.9999999999998488,0.0
39,3,V,subspace_k48,48,21,1008,66.0,39.0,795.0918992112227,22.11516957954926,10.81511854112616,1.2575517170710768,0.3671875
39,3,V,subspace_k64,64,16,1024,66.0,39.0,590.1471597162433,19.047371210273223,8.515987771363886,1.0441159805814337,0.4921875
39,4,V,full_dim,128,2,256,77.0,44.0,268.13275141275324,12.986463545793718,8.396414771909178,1.132404632792344,0.4375
39,4,V,subspace_k16,16,16,256,77.0,44.0,483.3453253728582,17.380729922791552,14.33151540260097,1.682050408147714,0.1640625
39,4,V,subspace_k32,32,8,256,77.0,44.0,363.15094101105444,15.078514903646695,11.7733684095443,1.5044655892879957,0.2421875
39,4,V,subspace_k48,48,5,240,77.0,44.0,281.7800291105923,13.282853780419654,9.71837495879017,1.392772917906367,0.29296875
39,4,V,subspace_k64,64,4,256,77.0,44.0,217.09796004217776,11.665906956755531,8.567625951084693,1.2620808709078628,0.359375
39,4,V,full_dim,128,4,512,77.0,44.0,10.961828453155945,2.6241778763439987,0.47238010144382886,0.32270207600560485,0.84375
39,4,V,subspace_k16,16,32,512,77.0,44.0,3243.374025608867,45.21456106182274,22.79924027895872,1.9932974305135749,0.00390625
39,4,V,subspace_k32,32,16,512,77.0,44.0,363.13693523504685,15.07825871493323,11.766666979586404,1.503677980689155,0.23828125
39,4,V,subspace_k48,48,11,528,77.0,44.0,279.6803740677885,13.235666224748401,9.797242652354381,1.3768294222711148,0.3125
39,4,V,subspace_k64,64,8,512,77.0,44.0,210.12175860329796,11.468610353551117,8.34290634555285,1.2352166166855205,0.37890625
39,4,V,full_dim,128,8,1024,77.0,44.0,0.037404520016082285,0.15339884750918953,0.0015505004898366786,0.017510159209894478,1.0
